"Transcript"	"miRNA"	"UTR_length"	"Site_range"	"Seed_range"	"Seed_kind"	"GU_pair"	"tA1"	"region12.17"	"region4.15"	"X2.8_range"	"X9.11_range"	"X12._range"	"Seed44_score"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Ghybrid_score"	"Gnucl"	"Gnucl_score"	"Gtotal"	"Gtotal_score"	"SiteAcc"	"SiteAcc_score"	"UpsAcc"	"UpsAcc_score"	"DwsAcc"	"DwsAcc_score"	"SeedAcc"	"SeedAcc_score"	"SiteBegin"	"SiteBegin_score"	"UpAU"	"UpAU_score"	"DwAU"	"DwAU_score"
"NM_017589"	"miR-221"	1000	"100-112"	"107-112"	"other"	-1	0	1	0	"0-0"	"0-0"	"100-112"	1.1271	1.134	0.7778	-15.9	1.0854	-1.519	1.0756	-1.472	1.0356	0.335	1.0386	0.448	1.1779	0.459	1.0538	0.389	0.9801	0.1	1.0133	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-221"	1000	"107-116"	"115-116"	"other"	-1	0	1	0	"0-0"	"115-116"	"107-112"	1.1271	1.134	0.7778	-17	1.0492	-1.394	0.9835	-6.839	1.1451	0.42	1.0674	0.397	1.0562	0.44	0.9889	0.591	1.0133	0.1	1.3241	0.4	0.9068	0.4	1.0396
"NM_017589"	"miR-221"	1000	"107-122"	"119-122"	"other"	-1	0	1	0	"119-121"	"115-116"	"107-112"	1.1271	1.134	0.7778	-17.7	1.0492	-2.762	1.1841	-6.357	1.1451	0.474	1.1339	0.397	1.0562	0.367	0.9187	0.622	1.0341	0.1	1.3241	0.4	0.9068	0.4	1.0396
"NM_017589"	"miR-221"	1000	"115-128"	"126-128"	"other"	-1	0	0	0	"126-128"	"124-124"	"115-121"	0.8285	0.8818	0.7778	-18.4	1.0315	-3.159	1.2947	-6.634	1.1451	0.475	1.1339	0.336	0.8516	0.441	0.9889	0.142	0.9741	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-221"	1000	"115-138"	"137-138"	"other"	-1	0	0	0	"132-138"	"129-130"	"115-128"	0.8285	0.8818	0.7778	-19.1	0.9855	-3.159	1.2947	-1.809	1.0356	0.466	1.1339	0.336	0.8516	0.414	0.9889	0.379	0.9801	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-221"	1000	"21-41"	"37-41"	"other"	-1	0	0	0	"0-0"	"39-41"	"21-38"	0.8285	0.8818	0.7778	-22	0.8989	-7.269	0.9874	-9.414	1.2612	0.486	1.1339	0.258	0.9881	0.27	0.9554	0.406	1.0052	0.02	1.0133	0.45	1.0746	0.56	1.4995
"NM_017589"	"miR-221"	1000	"21-60"	"57-60"	"other"	-1	1	0	0	"54-60"	"39-41"	"21-38"	0.8285	0.8818	0.7778	-24.2	0.809	-7.316	0.9874	-4.596	1.0878	0.394	1.0998	0.258	0.9881	0.483	1.0538	0.501	1.0786	0.02	1.0133	0.45	1.0746	0.44	1.0407
"NM_017589"	"miR-221"	1000	"6-19"	"16-19"	"other"	-1	0	0	0	"0-0"	"18-19"	"6-17"	0.8285	0.8818	0.7778	-16.9	1.0556	-0.193	0.8444	0.342000000000002	0.8224	0.27	0.9592	0.016	0.6317	0.434	0.9889	0.46	1.032	0	1.0133	0.4	0.9068	0.48	1.0323
"NM_017589"	"miR-221"	1000	"6-21"	"16-21"	"other"	-1	0	0	0	"21-21"	"18-20"	"6-17"	0.8285	0.8818	0.7778	-18	1.0315	-0.119	0.8444	-0.872	1.0466	0.246	0.841	0.016	0.6317	0.428	0.9889	0.333	0.9601	0	1.0133	0.4	0.9068	0.52	1.1344
"NM_017589"	"miR-221"	1000	"6-25"	"23-25"	"other"	-1	0	0	0	"21-25"	"18-19"	"6-17"	0.8285	0.8818	0.7778	-20.2	0.8683	-0.193	0.8444	-3.074	1.0896	0.361	1.0998	0.016	0.6317	0.324	0.9432	0.837	1.046	0	1.0133	0.4	0.9068	0.6	1.4995
"NM_017589"	"miR-221"	1000	"62-77"	"74-77"	"other"	-1	0	0	0	"71-76"	"68-70"	"62-67"	0.8285	0.8818	0.7778	-16.5	1.0556	-3.52	1.26	-2.791	1.0858	0.538	1.1746	0.398	1.0562	0.406	0.9889	0.715	0.9853	0.06	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-222"	1000	"104-113"	"110-113"	"other"	-1	0	0	0	"0-0"	"113-113"	"104-112"	0.8285	0.8818	0.7778	-16.7	1.0556	-0.31	0.8444	-4.501	1.0878	0.325	1.0386	0.455	1.0884	0.465	1.0538	0.278	0.9836	0.1	1.3241	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-222"	1000	"107-120"	"117-120"	"other"	-1	0	0	0	"0-0"	"118-120"	"107-117"	0.8285	0.8818	0.7778	-17.3	1.0492	-3.129	1.2947	-6.94	1.1451	0.456	1.1339	0.397	1.0562	0.371	0.9187	0.546	1.0786	0.1	1.3241	0.4	0.9068	0.4	1.0396
"NM_017589"	"miR-222"	1000	"115-126"	"124-126"	"other"	-1	0	0	0	"0-0"	"125-126"	"115-124"	0.8285	0.8818	0.7778	-19.6	0.9855	-3.158	1.2947	-9.436	1.2612	0.545	1.1746	0.336	0.8516	0.415	0.9889	0.482	1.032	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-222"	1000	"115-129"	"128-129"	"other"	-1	0	0	0	"129-129"	"125-128"	"115-124"	0.8285	0.8818	0.7778	-20.4	0.8683	-3.158	1.2947	-6.242	1.1451	0.47	1.1339	0.336	0.8516	0.427	0.9889	0.223	0.9986	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-222"	1000	"115-149"	"147-149"	"other"	-1	0	0	0	"129-149"	"125-128"	"115-124"	0.8285	0.8818	0.7778	-21.8	0.8869	-3.158	1.2947	4.102	0.8224	0.438	1.0674	0.336	0.8516	0.452	1.0538	0.763	1.1047	0.11	1.3241	0.36	0.9068	0.52	1.1344
"NM_017589"	"miR-222"	1000	"54-77"	"74-77"	"other"	-1	0	0	0	"67-76"	"65-66"	"54-62"	0.8285	0.8818	0.7778	-16.7	1.0556	-0.686	1.0496	-0.404	1.0466	0.533	1.1746	0.238	0.8986	0.406	0.9889	0.715	0.9853	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-222"	1000	"9-20"	"16-20"	"other"	-1	0	0	0	"18-20"	"16-17"	"9-14"	0.8285	0.8818	0.7778	-18	1.0315	-0.191	0.8444	-6.41	1.1451	0.274	0.9592	0.082	0.8115	0.43	0.9889	0.385	0.9801	0	1.0133	0.375	0.9068	0.48	1.0323
"NM_017589"	"miR-222"	1000	"9-25"	"23-25"	"other"	-1	0	0	0	"18-25"	"16-17"	"9-14"	0.8285	0.8818	0.7778	-20.3	0.8683	-0.191	0.8444	-8.576	1.2351	0.39	1.0998	0.082	0.8115	0.324	0.9432	0.837	1.046	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-222"	1000	"95-106"	"103-106"	"other"	-1	0	0	0	"0-0"	"106-106"	"95-105"	0.8285	0.8818	0.7778	-15.2	1.0854	-2.098	1.1352	-3.354	1.0896	0.365	1.0998	0.416	1.1779	0.41	0.9889	0.189	1.036	0.09	1.0133	0.48	1.032	0.36	1.0396
"NM_017589"	"miR-23b"	1000	"126-143"	"138-143"	"other"	-1	0	1	0	"0-0"	"142-143"	"126-141"	1.1271	1.134	0.7778	-17.1	1.0492	-0.358	0.8444	4.386	0.8224	0.338	1.0386	0.481	1.0884	0.484	1.0538	0.252	0.9836	0.12	1.3241	0.36	0.9068	0.44	1.0407
"NM_017589"	"miR-23b"	1000	"126-146"	"145-146"	"other"	-1	0	1	0	"145-146"	"142-143"	"126-141"	1.1271	1.134	0.7778	-18.6	1.0315	-0.358	0.8444	0.707999999999998	0.8224	0.325	1.0386	0.481	1.0884	0.516	1.2025	0.365	0.9801	0.12	1.3241	0.36	0.9068	0.44	1.0407
"NM_017589"	"miR-24"	1000	"10-26"	"25-26"	"other"	-1	0	0	0	"21-26"	"17-18"	"10-14"	0.8285	0.8818	0.7778	-15.1	1.0854	0	0.8444	-3.828	1.0896	0.406	1.0674	0.077	0.8115	0.314	0.9432	0.634	1.0341	0.01	1.0133	0.333	0.9071	0.6	1.4995
"NM_017589"	"miR-24"	1000	"120-139"	"137-139"	"other"	-1	0	0	0	"133-139"	"128-132"	"120-127"	0.8285	0.8818	0.7778	-15.5	1.0854	-2.263	1.1352	0.166	0.8224	0.453	1.1339	0.419	1.1779	0.413	0.9889	0.462	1.032	0.12	1.3241	0.32	0.9071	0.36	1.0396
"NM_017589"	"miR-24"	1000	"133-144"	"140-144"	"other"	-1	0	0	0	"140-144"	"0-0"	"133-138"	0.8285	0.8818	0.7778	-15.8	1.0854	-2.889	1.1841	-1.119	1.0356	0.395	1.0998	0.397	1.0562	0.502	1.2025	0.099	0.9668	0.13	1.3241	0.4	0.9068	0.48	1.0323
"NM_017589"	"miR-24"	1000	"133-149"	"147-149"	"other"	-1	0	0	0	"147-149"	"142-144"	"133-141"	0.8285	0.8818	0.7778	-17.4	1.0492	-2.889	1.1841	-3.942	1.0896	0.456	1.1339	0.397	1.0562	0.452	1.0538	0.763	1.1047	0.13	1.3241	0.4	0.9068	0.52	1.1344
"NM_017589"	"miR-24"	1000	"175-190"	"187-190"	"other"	-1	0	0	0	"184-190"	"181-183"	"175-180"	0.8285	0.8818	0.7778	-15.6	1.0854	-2.017	1.1352	-4.729	1.0878	0.375	1.0998	0.556	1.2543	0.36	0.9187	0.239	0.9986	0.17	1.3241	0.52	1.4126	0.68	1.7275
"NM_017589"	"miR-24"	1000	"176-196"	"194-196"	"other"	-1	0	0	0	"194-196"	"188-190"	"176-187"	0.8285	0.8818	0.7778	-16.1	1.0556	-0.301	0.8444	-5.008	1.1792	0.373	1.0998	0.498	1.0884	0.329	0.9432	0.463	1.032	0.17	1.3241	0.56	1.3518	0.68	1.7275
"NM_017589"	"miR-24"	1000	"176-202"	"201-202"	"other"	-1	0	0	0	"194-202"	"188-190"	"176-187"	0.8285	0.8818	0.7778	-16.7	1.0556	-0.301	0.8444	-1.995	1.0356	0.366	1.0998	0.498	1.0884	0.36	0.9187	0.212	0.9986	0.17	1.3241	0.56	1.3518	0.68	1.7275
"NM_017589"	"miR-24"	1000	"41-54"	"51-54"	"other"	-1	0	0	0	"51-54"	"0-0"	"41-48"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.315	0.8444	-2.102	1.0858	0.246	0.841	0.448	1.1779	0.484	1.0538	0.519	1.0786	0.04	1.0133	0.48	1.032	0.44	1.0407
"NM_017589"	"miR-24"	1000	"41-58"	"56-58"	"other"	-1	1	0	0	"51-57"	"0-0"	"41-48"	0.8285	0.8818	0.7778	-17.2	1.0492	-0.315	0.8444	-1.125	1.0356	0.281	0.9592	0.448	1.1779	0.469	1.0538	0.498	1.032	0.04	1.0133	0.48	1.032	0.4	1.0396
"NM_017589"	"miR-24"	1000	"41-60"	"58-60"	"other"	-1	0	0	0	"56-60"	"53-54"	"41-52"	0.8285	0.8818	0.7778	-18.9	1.0315	-0.315	0.8444	-4.448	1.0878	0.284	0.9592	0.448	1.1779	0.483	1.0538	0.434	1.0052	0.04	1.0133	0.48	1.032	0.44	1.0407
"NM_017589"	"miR-24"	1000	"51-77"	"73-77"	"other"	-1	0	0	0	"69-77"	"66-68"	"51-60"	0.8285	0.8818	0.7778	-20.9	0.8683	-3.909	1.26	0.373000000000001	0.8224	0.515	1.1746	0.258	0.9881	0.406	0.9889	0.73	0.9853	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-25"	1000	"118-130"	"128-130"	"other"	-1	0	0	0	"0-0"	"130-130"	"118-129"	0.8285	0.8818	0.7778	-16.5	1.0556	0	0.8444	-2.398	1.0858	0.424	1.0674	0.36	1.0562	0.425	0.9889	0.177	1.036	0.11	1.3241	0.32	0.9071	0.36	1.0396
"NM_017589"	"miR-25"	1000	"118-142"	"141-142"	"other"	-1	0	0	0	"137-141"	"130-130"	"118-129"	0.8285	0.8818	0.7778	-17.3	1.0492	0	0.8444	6.878	0.8224	0.427	1.0674	0.36	1.0562	0.462	1.0538	0.206	0.9986	0.11	1.3241	0.32	0.9071	0.4	1.0396
"NM_017589"	"miR-25"	1000	"118-152"	"151-152"	"other"	-1	0	0	0	"148-152"	"130-147"	"118-129"	0.8285	0.8818	0.7778	-17.4	1.0492	0	0.8444	7.907	0.8224	0.455	1.1339	0.36	1.0562	0.373	0.9187	0.774	1.1047	0.11	1.3241	0.32	0.9071	0.64	1.9758
"NM_017589"	"miR-25"	1000	"157-162"	"157-162"	"other"	-1	0	0	0	"0-0"	"0-0"	"157-162"	0.8285	0.8818	0.7778	-15	1.0854	-0.799	1.0496	-8.369	1.2351	0.526	1.1746	0.374	1.0562	0.448	0.9889	0.526	1.0786	0.15	1.3241	0.36	0.9068	0.76	2.2157
"NM_017589"	"miR-25"	1000	"16-25"	"21-25"	"other"	-1	0	0	0	"0-0"	"25-25"	"16-24"	0.8285	0.8818	0.7778	-17.2	1.0492	-4.619	1.1472	-8.731	1.2351	0.527	1.1746	0.135	0.8469	0.324	0.9432	0.669	1.1493	0.01	1.0133	0.4	0.9068	0.6	1.4995
"NM_017589"	"miR-25"	1000	"184-204"	"200-204"	"other"	-1	0	1	0	"200-204"	"194-196"	"184-193"	1.1271	1.134	0.7778	-17.6	1.0492	-1.106	0.9835	-3.258	1.0896	0.376	1.0998	0.379	1.0562	0.351	0.9187	0.386	0.9801	0.18	1.3241	0.68	1.6073	0.68	1.7275
"NM_017589"	"miR-25"	1000	"27-41"	"35-41"	"other"	-1	0	1	0	"0-0"	"40-41"	"27-39"	1.1271	1.134	0.7778	-18.9	1.0315	-1.261	0.9835	-5.792	1.1792	0.437	1.0674	0.409	1.1779	0.27	0.9554	0.513	1.0786	0.02	1.0133	0.36	0.9068	0.56	1.4995
"NM_017589"	"miR-25"	1000	"4-20"	"17-20"	"other"	-1	0	1	0	"14-19"	"8-13"	"4-7"	1.1271	1.134	0.7778	-15.2	1.0854	-0.043	0.8444	5.426	0.8224	0.227	0.841	0.027	0.6317	0.43	0.9889	0.465	1.032	0	1.0133	0.333	0.9071	0.48	1.0323
"NM_017589"	"miR-25"	1000	"50-63"	"60-63"	"other"	-1	0	0	0	"63-63"	"60-62"	"50-59"	0.8285	0.8818	0.7778	-15.2	1.0854	-0.376	0.8444	-0.315999999999999	1.0466	0.397	1.0998	0.318	0.8516	0.472	1.0538	0.386	0.9801	0.05	1.0133	0.56	1.3518	0.4	1.0396
"NM_017589"	"miR-25"	1000	"50-68"	"67-68"	"other"	-1	0	0	0	"63-68"	"60-62"	"50-59"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.376	0.8444	4.164	0.8224	0.348	1.0386	0.318	0.8516	0.533	1.2025	0.526	1.0786	0.05	1.0133	0.56	1.3518	0.48	1.0323
"NM_017589"	"miR-25"	1000	"60-71"	"65-71"	"other"	-1	0	0	0	"0-0"	"69-71"	"60-68"	0.8285	0.8818	0.7778	-17.9	1.0492	-2.953	1.1841	-2.698	1.0858	0.442	1.0674	0.309	0.8516	0.476	1.0538	0.536	1.0786	0.06	1.0133	0.6	1.3518	0.4	1.0396
"NM_017589"	"miR-25"	1000	"60-76"	"75-76"	"other"	-1	0	0	0	"73-76"	"69-72"	"60-68"	0.8285	0.8818	0.7778	-19.1	0.9855	-0.012	0.8444	-3.441	1.0896	0.556	1.3158	0.309	0.8516	0.417	0.9889	0.778	1.1047	0.06	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-26a"	1000	"110-118"	"117-118"	"other"	-1	0	0	0	"0-0"	"0-0"	"110-118"	0.8285	0.8818	0.7778	-16.6	1.0556	-0.295	0.8444	-7.977	1.1867	0.401	1.0674	0.391	1.0562	0.409	0.9889	0.448	1.0052	0.11	1.3241	0.36	0.9068	0.4	1.0396
"NM_017589"	"miR-26a"	1000	"110-129"	"127-129"	"other"	-1	0	0	0	"122-129"	"120-121"	"110-118"	0.8285	0.8818	0.7778	-17.1	1.0492	-0.295	0.8444	0.500999999999998	0.8224	0.429	1.0674	0.391	1.0562	0.427	0.9889	0.171	1.036	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-26a"	1000	"110-154"	"151-154"	"other"	-1	0	0	0	"151-154"	"143-144"	"110-142"	0.8285	0.8818	0.7778	-17.3	1.0492	-0.353	0.8444	14.582	0.8224	0.428	1.0674	0.391	1.0562	0.405	0.9889	0.428	1.0052	0.11	1.3241	0.36	0.9068	0.6	1.4995
"NM_017589"	"miR-26a"	1000	"135-144"	"139-144"	"other"	-1	0	1	0	"0-0"	"143-144"	"135-142"	1.1271	1.134	0.7778	-16.2	1.0556	-0.078	0.8444	-0.969999999999999	1.0466	0.344	1.0386	0.408	1.1779	0.502	1.2025	0.187	1.036	0.13	1.3241	0.48	1.032	0.48	1.0323
"NM_017589"	"miR-26a"	1000	"165-183"	"178-183"	"other"	-1	1	0	0	"174-182"	"172-173"	"165-171"	0.8285	0.8818	0.7778	-16.5	1.0556	-2.805	1.1841	-7.832	1.1867	0.417	1.0674	0.455	1.0884	0.378	0.9187	0.531	1.0786	0.16	1.3241	0.36	0.9068	0.64	1.9758
"NM_017589"	"miR-26a"	1000	"9-22"	"19-22"	"other"	-1	0	0	0	"0-0"	"21-22"	"9-20"	0.8285	0.8818	0.7778	-18.4	1.0315	-0.056	0.8444	-6.174	1.1451	0.295	0.9592	0.082	0.8115	0.398	0.9187	0.294	0.9836	0	1.0133	0.375	0.9068	0.48	1.0323
"NM_017589"	"miR-26a"	1000	"9-38"	"33-38"	"other"	-1	0	0	0	"33-37"	"21-22"	"9-20"	0.8285	0.8818	0.7778	-22.4	0.8989	-1.311	0.9835	-9.746	1.2612	0.409	1.0674	0.082	0.8115	0.318	0.9432	0.476	1.032	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-26b"	1000	"165-183"	"178-183"	"other"	-1	1	0	0	"174-182"	"172-173"	"165-171"	0.8285	0.8818	0.7778	-16.7	1.0556	-2.805	1.1841	-8.032	1.2351	0.417	1.0674	0.455	1.0884	0.378	0.9187	0.531	1.0786	0.16	1.3241	0.36	0.9068	0.64	1.9758
"NM_017589"	"miR-26b"	1000	"168-192"	"190-192"	"other"	-1	0	0	0	"186-191"	"182-184"	"168-181"	0.8285	0.8818	0.7778	-16.9	1.0556	-2.295	1.1352	-5.277	1.1792	0.365	1.0998	0.419	1.1779	0.35	0.9432	0.233	0.9986	0.16	1.3241	0.4	0.9068	0.72	2.0107
"NM_017589"	"miR-26b"	1000	"9-38"	"33-38"	"other"	-1	0	0	0	"33-37"	"21-22"	"9-20"	0.8285	0.8818	0.7778	-17.4	1.0492	-1.305	0.9835	-4.746	1.0878	0.409	1.0674	0.082	0.8115	0.318	0.9432	0.476	1.032	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-27a"	1000	"125-146"	"144-146"	"other"	-1	1	0	0	"140-145"	"137-139"	"125-134"	0.8285	0.8818	0.7778	-16.8	1.0556	0	0.8444	4.103	0.8224	0.337	1.0386	0.478	1.0884	0.516	1.2025	0.249	0.9986	0.12	1.3241	0.36	0.9068	0.44	1.0407
"NM_017589"	"miR-27a"	1000	"141-153"	"151-153"	"other"	-1	0	0	0	"151-153"	"148-149"	"141-147"	0.8285	0.8818	0.7778	-17	1.0492	-0.031	0.8444	-2.718	1.0858	0.446	1.0674	0.377	1.0562	0.371	0.9187	0.556	1.0133	0.14	1.3241	0.36	0.9068	0.6	1.4995
"NM_017589"	"miR-27a"	1000	"19-38"	"35-38"	"other"	-1	0	0	0	"33-37"	"24-26"	"19-23"	0.8285	0.8818	0.7778	-15.2	1.0854	-1.135	0.9835	-5.91	1.1792	0.466	1.1339	0.235	0.8986	0.318	0.9432	0.593	1.0133	0.01	1.0133	0.444	1.0746	0.56	1.4995
"NM_017589"	"miR-27a"	1000	"3-23"	"21-23"	"other"	-1	0	0	0	"19-22"	"9-11"	"3-6"	0.8285	0.8818	0.7778	-15.1	1.0854	0	0.8444	7.665	0.8224	0.26	0.9592	0.041	0.6317	0.374	0.9187	0.532	1.0786	0	1.0133	0.5	1.032	0.52	1.1344
"NM_017589"	"miR-27a"	1000	"65-77"	"74-77"	"other"	-1	0	0	0	"0-0"	"75-77"	"65-74"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.251	0.8444	-6.526	1.1451	0.646	1.3052	0.371	1.0562	0.406	0.9889	0.715	0.9853	0.06	1.0133	0.56	1.3518	0.44	1.0407
"NM_017589"	"miR-27a"	1000	"65-80"	"79-80"	"other"	-1	0	0	0	"79-80"	"75-77"	"65-74"	0.8285	0.8818	0.7778	-17	1.0492	-0.251	0.8444	-6.295	1.1451	0.543	1.1746	0.371	1.0562	0.407	0.9889	0.041	0.9589	0.06	1.0133	0.56	1.3518	0.4	1.0396
"NM_017589"	"miR-27b"	1000	"137-146"	"144-146"	"other"	-1	1	0	0	"140-145"	"137-139"	"0-0"	0.8285	0.8818	0.7778	-15.6	1.0854	0	0.8444	-3.313	1.0896	0.261	0.9592	0.428	1.1779	0.516	1.2025	0.249	0.9986	0.13	1.3241	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-27b"	1000	"72-85"	"81-85"	"other"	-1	0	0	0	"83-85"	"81-82"	"72-77"	0.8285	0.8818	0.7778	-18.1	1.0315	-2.934	1.1841	-4.576	1.0878	0.508	1.1746	0.464	1.0884	0.418	0.9889	0.437	1.0052	0.07	1.0133	0.52	1.4126	0.36	1.0396
"NM_017589"	"miR-29a"	1000	"51-66"	"65-66"	"other"	-1	0	0	0	"65-66"	"61-63"	"51-60"	0.8285	0.8818	0.7778	-15.2	1.0854	-0.251	0.8444	6.561	0.8224	0.344	1.0386	0.258	0.9881	0.534	1.2025	0.002	0.9589	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-29a"	1000	"51-77"	"75-77"	"other"	-1	0	0	0	"65-77"	"61-63"	"51-60"	0.8285	0.8818	0.7778	-15.8	1.0854	-0.251	0.8444	5.473	0.8224	0.515	1.1746	0.258	0.9881	0.406	0.9889	0.681	1.1493	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-29a"	1000	"9-21"	"16-21"	"other"	-1	0	0	0	"19-21"	"16-18"	"9-13"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.168	0.8444	-4.173	1.0878	0.259	0.9592	0.082	0.8115	0.428	0.9889	0.333	0.9601	0	1.0133	0.375	0.9068	0.52	1.1344
"NM_017589"	"miR-29a"	1000	"9-25"	"24-25"	"other"	-1	0	0	0	"19-25"	"16-18"	"9-11"	0.8285	0.8818	0.7778	-17.9	1.0492	-0.168	0.8444	-6.176	1.1451	0.39	1.0998	0.082	0.8115	0.324	0.9432	0.875	1.1529	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-29b"	1000	"6-25"	"24-25"	"other"	-1	0	0	0	"19-25"	"16-18"	"6-10"	0.8285	0.8818	0.7778	-16.6	1.0556	-0.325	0.8444	0.526	0.8224	0.361	1.0998	0.016	0.6317	0.324	0.9432	0.875	1.1529	0	1.0133	0.4	0.9068	0.6	1.4995
"NM_017589"	"miR-29c"	1000	"9-25"	"24-25"	"other"	-1	0	0	0	"19-25"	"16-18"	"9-11"	0.8285	0.8818	0.7778	-15.3	1.0854	-0.167	0.8444	-3.576	1.0896	0.39	1.0998	0.082	0.8115	0.324	0.9432	0.875	1.1529	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-30a"	1000	"176-203"	"199-203"	"other"	-1	1	0	0	"194-202"	"190-193"	"176-189"	0.8285	0.8818	0.7778	-17.3	1.0492	-0.627	1.0496	-2.08	1.0858	0.386	1.0998	0.498	1.0884	0.346	0.9432	0.358	0.9801	0.17	1.3241	0.56	1.3518	0.68	1.7275
"NM_017589"	"miR-30a"	1000	"55-64"	"61-64"	"other"	-1	0	0	0	"0-0"	"62-64"	"55-61"	0.8285	0.8818	0.7778	-15.5	1.0854	-0.435	0.8444	-0.933	1.0466	0.342	1.0386	0.246	0.8986	0.485	1.0538	0.299	0.9836	0.05	1.0133	0.64	1.54	0.4	1.0396
"NM_017589"	"miR-30a"	1000	"55-67"	"63-67"	"other"	-1	0	0	0	"0-0"	"65-67"	"55-64"	0.8285	0.8818	0.7778	-17	1.0492	-0.435	0.8444	-0.933	1.0466	0.283	0.9592	0.246	0.8986	0.545	1.2025	0.054	0.9668	0.05	1.0133	0.64	1.54	0.48	1.0323
"NM_017589"	"miR-30a"	1000	"55-70"	"68-70"	"other"	-1	1	0	0	"66-69"	"62-64"	"55-61"	0.8285	0.8818	0.7778	-17.6	1.0492	-0.435	0.8444	-1.688	1.0356	0.386	1.0998	0.246	0.8986	0.505	1.2025	0.83	1.046	0.05	1.0133	0.64	1.54	0.44	1.0407
"NM_017589"	"miR-30c"	1000	"2-25"	"24-25"	"other"	-1	0	0	0	"19-25"	"14-18"	"2-13"	0.8285	0.8818	0.7778	-15.2	1.0854	-0.045	0.8444	9.465	0.8224	0.301	1.0386	0.076	0.8115	0.324	0.9432	0.875	1.1529	0	1.0133	1	0.3095	0.6	1.4995
"NM_017589"	"miR-30d"	1000	"133-145"	"142-145"	"other"	-1	0	0	0	"0-0"	"143-145"	"133-142"	0.8285	0.8818	0.7778	-17.2	1.0492	-3.265	1.2947	-5.29	1.1792	0.39	1.0998	0.397	1.0562	0.509	1.2025	0.117	0.9741	0.13	1.3241	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-30d"	1000	"55-68"	"65-68"	"other"	-1	0	0	0	"0-0"	"66-68"	"55-65"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.435	0.8444	0.0179999999999989	0.8224	0.32	1.0386	0.246	0.8986	0.533	1.2025	0.264	0.9836	0.05	1.0133	0.64	1.54	0.48	1.0323
"NM_017589"	"miR-30e"	1000	"133-145"	"142-145"	"other"	-1	0	0	0	"0-0"	"143-145"	"133-142"	0.8285	0.8818	0.7778	-15	1.0854	-3.259	1.2947	-3.09	1.0896	0.39	1.0998	0.397	1.0562	0.509	1.2025	0.117	0.9741	0.13	1.3241	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-30e"	1000	"176-203"	"199-203"	"other"	-1	1	0	0	"194-202"	"190-193"	"176-189"	0.8285	0.8818	0.7778	-16.3	1.0556	-0.614	1.0496	-1.08	1.0356	0.386	1.0998	0.498	1.0884	0.346	0.9432	0.358	0.9801	0.17	1.3241	0.56	1.3518	0.68	1.7275
"NM_017589"	"miR-30e"	1000	"55-64"	"62-64"	"other"	-1	0	0	0	"0-0"	"62-64"	"55-61"	0.8285	0.8818	0.7778	-15.5	1.0854	-0.435	0.8444	-0.933	1.0466	0.342	1.0386	0.246	0.8986	0.485	1.0538	0.069	0.9668	0.05	1.0133	0.64	1.54	0.4	1.0396
"NM_017589"	"miR-30e"	1000	"55-67"	"64-67"	"other"	-1	0	0	0	"0-0"	"65-67"	"55-64"	0.8285	0.8818	0.7778	-15.6	1.0854	-0.435	0.8444	0.467000000000001	0.8224	0.283	0.9592	0.246	0.8986	0.545	1.2025	0.067	0.9668	0.05	1.0133	0.64	1.54	0.48	1.0323
"NM_017589"	"miR-30e"	1000	"55-70"	"68-70"	"other"	-1	1	0	0	"66-69"	"62-64"	"55-61"	0.8285	0.8818	0.7778	-17.6	1.0492	-0.435	0.8444	-1.688	1.0356	0.386	1.0998	0.246	0.8986	0.505	1.2025	0.83	1.046	0.05	1.0133	0.64	1.54	0.44	1.0407
