"Transcript"	"miRNA"	"UTR_length"	"site_position"	"Seed_kind"	"region12.17"	"Ghybrid"	"Gnucl"	"Gtotal"	"SiteAcc"	"UpsAcc"	"DwsAcc"	"UpAU"	"DwAU"	"site_conser"	"SiteBegin"	"line_prob"	"quad_prob"
"NM_017589"	"miR-615-3p"	1000	"1-22"	"other"	1	-24.8	-0.052	-5.956	0.217	0.076	0.398	1	0.48	0.00522727272727273	0.0714285714285714	0.57649581064538	0.384564961546748
"NM_017589"	"miR-615-3p"	1000	"1-25"	"other"	1	-25.6	-6.626	-7.312	0.292	0.076	0.324	1	0.6	0.0046	0.0714285714285714	0.662419569744069	0.378591685414768
"NM_017589"	"miR-615-3p"	1000	"1-8"	"other"	1	-19.6	-0.009	-7.789	0.082	0.076	0.384	1	0.44	0.0065	0.0714285714285714	0.532164901771828	0.335125962874857
"NM_017589"	"miR-615-3p"	1000	"126-145"	"other"	0	-16.5	-0.174	2.247	0.322	0.481	0.509	0.36	0.44	0.00135	9	0.988165833880816	0.986639379843154
"NM_017589"	"miR-615-3p"	1000	"137-151"	"other"	0	-18.3	-0.282	-4.13	0.432	0.428	0.396	0.44	0.6	0.00226666666666667	9.78571428571429	0.995293794595285	0.999993736629024
"NM_017589"	"miR-615-3p"	1000	"142-164"	"other"	0	-19.7	-0.254	-4.476	0.434	0.376	0.404	0.4	0.76	0.00156521739130435	10.1428571428571	0.997193885330501	0.999999897661565
"NM_017589"	"miR-615-3p"	1000	"15-29"	"other"	1	-28.7	-7.379	-19.705	0.451	0.142	0.348	0.357	0.64	0.0014	1.07142857142857	0.763733851617912	0.828749436739569
"NM_017589"	"miR-615-3p"	1000	"15-33"	"other"	1	-30.7	-7.379	-19.95	0.435	0.142	0.353	0.357	0.64	0.00805263157894737	1.07142857142857	0.76113890769649	0.821654314768668
"NM_017589"	"miR-615-3p"	1000	"15-36"	"other"	1	-31.2	-7.73	-21.551	0.46	0.142	0.343	0.357	0.6	0.0179090909090909	1.07142857142857	0.749066223586951	0.805403231611501
"NM_017589"	"miR-615-3p"	1000	"15-39"	"other"	1	-32.2	-7.73	-22.389	0.472	0.142	0.284	0.357	0.56	0.03084	1.07142857142857	0.738177982514451	0.808443418052524
"NM_017589"	"miR-615-3p"	1000	"53-64"	"other"	0	-16.7	-0.474	-2.102	0.446	0.184	0.485	0.64	0.4	0	3.78571428571429	0.871479068894558	0.94235187194079
"NM_017589"	"miR-615-3p"	1000	"58-73"	"other"	0	-17.8	0	-1.859	0.502	0.266	0.444	0.6	0.4	0.001375	4.14285714285714	0.895420365806072	0.965540810016084
"NM_017589"	"miR-615-3p"	1000	"58-76"	"other"	0	-19.5	0	-3.784	0.548	0.266	0.417	0.6	0.44	0.00152631578947368	4.14285714285714	0.908078799293306	0.983167115827506
"NM_017589"	"miR-615-3p"	1000	"58-78"	"other"	0	-24.9	-0.585	-9.184	0.529	0.266	0.401	0.6	0.44	0.00142857142857143	4.14285714285714	0.908933655751997	0.98032529184228
"NM_017589"	"miR-615-3p"	1000	"61-68"	"other"	0	-17.1	0	-3.976	0.281	0.332	0.533	0.56	0.48	0	4.35714285714286	0.903614034590885	0.927609452900004
"NM_017589"	"miR-615-3p"	1000	"98-107"	"other"	0	-16	-1.731	-5.027	0.4	0.474	0.394	0.36	0.4	0.1223	7	0.969097883423881	0.974969847013861
"NM_017589"	"miR-615-3p"	1000	"98-111"	"other"	0	-17.3	-2.729	-2.757	0.38	0.474	0.455	0.36	0.44	0.0873571428571429	7	0.970547104167246	0.974468104084939
"NM_017589"	"miR-615-3p"	1000	"98-114"	"other"	0	-19.3	-2.729	-5.922	0.369	0.474	0.473	0.36	0.4	0.0762941176470588	7	0.967707703997647	0.910222175311172
"NM_017589"	"miR-615-3p"	1000	"98-124"	"other"	0	-19.6	-4.705	-1.28	0.441	0.474	0.388	0.36	0.36	0.0611111111111111	7	0.967248829258474	0.974982637874339
"NM_017589"	"miR-652"	1000	"111-127"	"other"	1	-15.9	-3.2	-1.347	0.447	0.396	0.438	0.36	0.32	0.0260588235294118	7.92857142857143	0.978077500593112	0.990287117196322
"NM_017589"	"miR-652"	1000	"111-132"	"other"	1	-17.9	-3.133	-0.962	0.39	0.396	0.419	0.36	0.32	0.0202272727272727	7.92857142857143	0.977332864275323	0.991620581483927
"NM_017589"	"miR-652"	1000	"111-134"	"other"	1	-20	-3.552	-2.446	0.411	0.396	0.377	0.36	0.28	0.0185416666666667	7.92857142857143	0.97612921920345	0.990582112191596
"NM_017589"	"miR-652"	1000	"131-152"	"other"	1	-22.3	-0.229	-3.735	0.474	0.427	0.373	0.36	0.64	0.00159090909090909	9.35714285714286	0.995056627030654	0.999999558842587
"NM_017589"	"miR-652"	1000	"131-158"	"other"	1	-23.4	-0.229	-3.906	0.393	0.427	0.477	0.36	0.68	0.00153571428571429	9.35714285714286	0.994997519061417	0.999998001936955
"NM_017589"	"miR-652"	1000	"137-143"	"other"	1	-16.5	-0.229	-2.481	0.266	0.428	0.484	0.44	0.44	0.002	9.78571428571429	0.9925158280617	0.999536962351178
"NM_017589"	"miR-652"	1000	"137-150"	"other"	1	-19.2	-0.229	-5.64	0.398	0.428	0.429	0.44	0.56	0.00242857142857143	9.78571428571429	0.99499660996143	0.999995153416287
"NM_017589"	"miR-652"	1000	"6-21"	"other"	1	-15.9	-0.03	1.228	0.246	0.016	0.428	0.4	0.52	0.006125	0.428571428571429	0.579412588638125	0.649240772037235
"NM_017589"	"miR-652"	1000	"6-26"	"other"	1	-21.3	-0.03	-4.25	0.358	0.016	0.314	0.4	0.6	0.00466666666666667	0.428571428571429	0.657561396656085	0.724881576343345
"NM_017589"	"miR-652"	1000	"90-107"	"other"	0	-17.9	0	-3.602	0.44	0.385	0.394	0.4	0.4	0.191	6.42857142857143	0.959897040312326	0.975853179413468
"NM_017589"	"miR-652"	1000	"90-110"	"other"	0	-18.3	0	-1.762	0.438	0.385	0.424	0.4	0.44	0.163714285714286	6.42857142857143	0.962723503502386	0.984552234945259
"NM_017589"	"miR-7"	1000	"148-179"	"6mer"	0	-12.3	-2.903	6.613	0.44	0.412	0.406	0.4	0.68	0.03403125	10.5714285714286	0.997187040810837	0.999999848514258
"NM_017589"	"miR-7"	1000	"27-51"	"6mer"	0	-11.8	-0.289	7.892	0.314	0.409	0.534	0.36	0.48	0.08164	1.92857142857143	0.71723991290081	0.71731340353709
"NM_017589"	"miR-7"	1000	"57-83"	"other"	0	-17.9	-1.048	-1.608	0.486	0.236	0.422	0.6	0.36	0.00111111111111111	4.07142857142857	0.882085518538985	0.955105350564723
"NM_017589"	"miR-744"	1000	"104-127"	"6mer"	1	-20.8	-4.23	0.716999999999999	0.428	0.455	0.438	0.44	0.32	0.0184583333333333	7.42857142857143	0.972619806918481	0.99282063119444
"NM_017589"	"miR-744"	1000	"104-142"	"offset-6mer"	1	-17.9	-0.566	18.248	0.409	0.455	0.462	0.44	0.4	0.0117435897435897	7.42857142857143	0.975231486786436	0.99949394870007
"NM_017589"	"miR-744"	1000	"104-144"	"offset-6mer"	1	-19.5	-0.566	18.333	0.39	0.455	0.502	0.44	0.48	0.0112195121951220	7.42857142857143	0.978641830838438	0.9998064900436
"NM_017589"	"miR-744"	1000	"111-118"	"other"	0	-16.3	-0.264	-8.03	0.384	0.396	0.409	0.36	0.4	0.030125	7.92857142857143	0.980228929193656	0.982481687788683
"NM_017589"	"miR-744"	1000	"130-138"	"6mer"	0	-14	-4.122	-4.707	0.46	0.47	0.414	0.36	0.36	0.000222222222222222	9.28571428571429	0.989515999562548	0.988050544340193
"NM_017589"	"miR-744"	1000	"137-152"	"other"	0	-19.9	-0.231	-5.607	0.445	0.428	0.373	0.44	0.64	0.002125	9.78571428571429	0.995805503147299	0.999998451069372
"NM_017589"	"miR-744"	1000	"137-157"	"other"	0	-21.9	-0.274	-5.954	0.363	0.428	0.457	0.44	0.68	0.002	9.78571428571429	0.995790521481924	0.999994811374587
"NM_017589"	"miR-744"	1000	"19-34"	"other"	0	-18.7	-1.217	-10.005	0.434	0.235	0.351	0.444	0.6	0.0129375	1.35714285714286	0.761584414139607	0.847402591465224
"NM_017589"	"miR-744"	1000	"19-36"	"other"	0	-19.8	-0.791	-10.705	0.473	0.235	0.343	0.444	0.6	0.021	1.35714285714286	0.767534535177073	0.854393784859087
"NM_017589"	"miR-744"	1000	"2-27"	"other"	0	-18.5	-0.791	6.118	0.292	0.076	0.314	1	0.64	0.00434615384615385	0.142857142857143	0.667616478446394	0.369848669164335
"NM_017589"	"miR-744"	1000	"59-79"	"other"	0	-19.3	-0.602	-3.801	0.499	0.295	0.404	0.64	0.44	0.00142857142857143	4.21428571428571	0.910161364984502	0.985341961665836
"NM_017589"	"miR-744"	1000	"75-108"	"other"	0	-22.2	-1.82	5.553	0.416	0.527	0.398	0.52	0.44	0.101176470588235	5.35714285714286	0.940950451373564	0.99153366750608
"NM_017589"	"miR-744"	1000	"75-110"	"other"	0	-24.3	-1.82	4.577	0.416	0.527	0.424	0.52	0.44	0.0955555555555556	5.35714285714286	0.940566656313732	0.98766947158013
"NM_017589"	"miR-744"	1000	"75-97"	"other"	0	-20.3	-2.396	-0.614000000000001	0.421	0.527	0.433	0.52	0.4	0.096391304347826	5.35714285714286	0.936241193362233	0.966500080446184
"NM_017589"	"miR-769-5p"	1000	"103-120"	"other"	0	-19.1	-3.177	-1.922	0.397	0.469	0.371	0.44	0.4	0.0165555555555556	7.35714285714286	0.975154421270627	0.995808605438731
"NM_017589"	"miR-769-5p"	1000	"103-124"	"other"	0	-20.4	-4.157	-1.613	0.428	0.469	0.388	0.44	0.36	0.0194090909090909	7.35714285714286	0.973211387629141	0.989198107903285
"NM_017589"	"miR-769-5p"	1000	"133-144"	"other"	0	-15.2	-0.282	-0.518999999999998	0.395	0.397	0.502	0.4	0.48	0.00125	9.5	0.992103450840016	0.998070990416913
"NM_017589"	"miR-769-5p"	1000	"150-160"	"other"	0	-19.4	-1.208	-7.261	0.357	0.431	0.472	0.36	0.68	0.000727272727272727	10.7142857142857	0.997242928394687	0.999993466192006
"NM_017589"	"miR-769-5p"	1000	"150-164"	"other"	0	-21.1	-1.208	-7.239	0.455	0.431	0.404	0.36	0.76	6e-04	10.7142857142857	0.997923052230017	0.999999910969384
"NM_017589"	"miR-769-5p"	1000	"3-15"	"other"	0	-16.7	-0.059	1.836	0.149	0.041	0.48	0.5	0.48	0.00753846153846154	0.214285714285714	0.501016741459184	0.449710783028306
"NM_017589"	"miR-769-5p"	1000	"3-21"	"other"	0	-17.1	-0.059	5.611	0.207	0.041	0.428	0.5	0.52	0.00573684210526316	0.214285714285714	0.53706803403945	0.514283502696754
"NM_017589"	"miR-769-5p"	1000	"45-63"	"other"	0	-16.9	-0.463	2.634	0.326	0.396	0.472	0.48	0.4	0.0132631578947368	3.21428571428571	0.817437687458962	0.82271848404981
"NM_017589"	"miR-769-5p"	1000	"49-66"	"other"	0	-17.2	0	0.468	0.333	0.31	0.534	0.52	0.44	0.00111111111111111	3.5	0.848541357650579	0.85383108959272
"NM_017589"	"miR-769-5p"	1000	"49-70"	"other"	0	-17.3	0	-1.126	0.397	0.31	0.505	0.52	0.44	0.00090909090909091	3.5	0.856679854024315	0.891210151266037
"NM_017589"	"miR-769-5p"	1000	"58-75"	"other"	0	-18.1	-3.254	-2.384	0.523	0.266	0.428	0.6	0.4	0.00155555555555556	4.14285714285714	0.897643262098542	0.971299606349822
"NM_017589"	"miR-769-5p"	1000	"58-78"	"other"	0	-19.9	-3.254	-4.184	0.529	0.266	0.401	0.6	0.44	0.00142857142857143	4.14285714285714	0.90758379421255	0.984383488790416
"NM_017589"	"miR-769-5p"	1000	"58-81"	"other"	0	-20.6	-3.254	-4.884	0.467	0.266	0.423	0.6	0.4	0.00125	4.14285714285714	0.89475433055513	0.964128164538726
"NM_017589"	"miR-769-5p"	1000	"88-104"	"other"	0	-15.6	-1.663	-0.568	0.428	0.45	0.423	0.4	0.36	0.202235294117647	6.28571428571429	0.952117505543444	0.930780544034578
"NM_017589"	"miR-769-5p"	1000	"88-106"	"other"	0	-17	-3.514	-2.268	0.41	0.45	0.41	0.4	0.36	0.180947368421053	6.28571428571429	0.952186414804264	0.935728795059994
"NM_017589"	"miR-769-5p"	1000	"88-110"	"other"	0	-17.2	-3.514	1.112	0.427	0.45	0.424	0.4	0.44	0.149478260869565	6.28571428571429	0.959899559644718	0.985353206605298
"NM_017589"	"miR-769-5p"	1000	"9-24"	"other"	1	-19.7	-0.337	-7.97	0.354	0.082	0.36	0.375	0.56	0.0039375	0.642857142857143	0.658923042531838	0.735147563762071
"NM_017589"	"miR-769-5p"	1000	"9-28"	"other"	1	-21.6	-0.337	-9.793	0.361	0.082	0.344	0.375	0.6	0.00315	0.642857142857143	0.683079150883149	0.750991159719568
"NM_017589"	"miR-769-5p"	1000	"9-35"	"other"	0	-23.3	-1.134	-10.921	0.402	0.082	0.327	0.375	0.56	0.0126666666666667	0.642857142857143	0.65732287094773	0.713047434457119
"NM_017589"	"miR-9"	1000	"118-132"	"other"	0	-17.5	-2.484	-5.503	0.397	0.36	0.419	0.32	0.32	0.0162	8.42857142857143	0.981071637088416	0.915320636321025
"NM_017589"	"miR-9"	1000	"118-145"	"other"	0	-17.7	-2.494	5.333	0.394	0.36	0.509	0.32	0.44	0.0095	8.42857142857143	0.984445389643958	0.987816959516276
"NM_017589"	"miR-9"	1000	"148-160"	"other"	0	-16.4	-5.251	-3.552	0.424	0.412	0.472	0.4	0.68	0.000692307692307692	10.5714285714286	0.997184473174348	0.999997764061935
"NM_017589"	"miR-9"	1000	"148-162"	"other"	0	-17.1	-5.343	-3.799	0.48	0.412	0.448	0.4	0.76	0.000666666666666667	10.5714285714286	0.997773115940238	0.999999885486133
"NM_017589"	"miR-9"	1000	"59-74"	"other"	0	-19.3	-5.028	-3.801	0.51	0.295	0.437	0.64	0.4	0.00175	4.21428571428571	0.901874721984893	0.970204093365016
"NM_017589"	"miR-9"	1000	"7-24"	"other"	1	-17.4	-0.279	-1.881	0.346	0.015	0.36	0.333	0.56	0.00488888888888889	0.5	0.630490559544991	0.740208561962994
"NM_017589"	"miR-92a"	1000	"137-145"	"other"	1	-15	-0.045	-3.306	0.246	0.428	0.509	0.44	0.44	0.00255555555555556	9.78571428571429	0.992344490955138	0.99902322730669
"NM_017589"	"miR-92a"	1000	"137-149"	"other"	1	-16.4	-0.045	-3.145	0.377	0.428	0.452	0.44	0.52	0.00261538461538462	9.78571428571429	0.994335173379493	0.999981761221428
"NM_017589"	"miR-92a"	1000	"137-152"	"other"	1	-18.1	-0.045	-3.807	0.445	0.428	0.373	0.44	0.64	0.002125	9.78571428571429	0.996042051296902	0.999999874161256
"NM_017589"	"miR-92a"	1000	"22-31"	"other"	0	-16	-7.546	-8.405	0.591	0.262	0.31	0.429	0.6	0.0031	1.57142857142857	0.80168013846368	0.918075473811463
"NM_017589"	"miR-92a"	1000	"22-38"	"other"	0	-17.1	-7.546	-8.155	0.524	0.262	0.318	0.429	0.56	0.0352352941176471	1.57142857142857	0.776606734496022	0.889051976444001
"NM_017589"	"miR-92a"	1000	"59-67"	"other"	0	-16.6	-0.645	-1.538	0.23	0.295	0.545	0.64	0.48	0	4.21428571428571	0.894870093667707	0.93452374280168
"NM_017589"	"miR-92a"	1000	"59-69"	"other"	1	-21.1	-0.645	-6.032	0.324	0.295	0.526	0.64	0.48	0	4.21428571428571	0.908700625207327	0.982430200562252
"NM_017589"	"miR-92a"	1000	"59-71"	"other"	1	-25	-5.043	-9.927	0.428	0.295	0.476	0.64	0.4	0	4.21428571428571	0.902526880274089	0.976134193171015
"NM_017589"	"miR-92a"	1000	"59-76"	"other"	1	-26.2	-0.663	-10.701	0.54	0.295	0.417	0.64	0.44	0.00161111111111111	4.21428571428571	0.918862137342568	0.993014841183777
"NM_017589"	"miR-93"	1000	"137-149"	"other"	0	-16.7	0	-3.445	0.377	0.428	0.452	0.44	0.52	0.00261538461538462	9.78571428571429	0.993968111220373	0.999803038441025
"NM_017589"	"miR-93"	1000	"139-152"	"other"	0	-19.2	-4.436	-4.737	0.454	0.407	0.373	0.44	0.64	0.00242857142857143	9.92857142857143	0.996093989572844	0.99999892099973
"NM_017589"	"miR-93"	1000	"139-176"	"6mer"	0	-12.5	-4.194	10.348	0.411	0.407	0.375	0.44	0.68	0.00242105263157895	9.92857142857143	0.996131907061403	0.999999915550784
"NM_017589"	"miR-93"	1000	"54-69"	"other"	0	-17.7	-0.405	-1.788	0.385	0.238	0.526	0.6	0.48	0	3.85714285714286	0.887159062519984	0.949491383290447
"NM_017589"	"miR-93"	1000	"9-35"	"other"	0	-15.2	-0.069	-2.821	0.402	0.082	0.327	0.375	0.56	0.0126666666666667	0.642857142857143	0.651385183471625	0.746748658977847
"NM_017589"	"miR-93-3p"	1000	"100-112"	"other"	0	-15.1	-0.318	-0.671999999999999	0.335	0.448	0.459	0.4	0.44	0.00215384615384615	7.14285714285714	0.97210733405555	0.9862040659353
"NM_017589"	"miR-93-3p"	1000	"100-121"	"other"	0	-15.5	-2.051	1.89	0.412	0.448	0.361	0.4	0.4	0.0157272727272727	7.14285714285714	0.972007163980999	0.9962809176842
"NM_017589"	"miR-93-3p"	1000	"142-151"	"other"	0	-16.6	-4.417	-4.04	0.474	0.376	0.396	0.4	0.6	0.0027	10.1428571428571	0.996083669627458	0.999995422734022
"NM_017589"	"miR-93-3p"	1000	"142-154"	"other"	0	-18.9	-0.553	-4.744	0.426	0.376	0.405	0.4	0.6	0.00253846153846154	10.1428571428571	0.995937154334152	0.999992444404107
"NM_017589"	"miR-93-3p"	1000	"142-159"	"other"	0	-22.3	-0.553	-9.141	0.34	0.376	0.494	0.4	0.72	0.00194444444444444	10.1428571428571	0.99662929908829	0.999993873285995
"NM_017589"	"miR-93-3p"	1000	"2-14"	"other"	0	-15.4	-0.011	6.234	0.147	0.076	0.472	1	0.52	0.00746153846153846	0.142857142857143	0.561654156947792	0.328576239566506
"NM_017589"	"miR-93-3p"	1000	"2-17"	"other"	0	-16.7	-0.011	4.845	0.173	0.076	0.462	1	0.48	0.0070625	0.142857142857143	0.545983556297529	0.332673407982573
"NM_017589"	"miR-93-3p"	1000	"2-21"	"other"	0	-17.5	-0.011	7.169	0.197	0.076	0.428	1	0.52	0.00565	0.142857142857143	0.574638146116184	0.337505733412867
"NM_017589"	"miR-93-3p"	1000	"2-29"	"other"	0	-20.3	0	4.372	0.31	0.076	0.348	1	0.64	0.00421428571428571	0.142857142857143	0.668627631897084	0.387302503295661
"NM_017589"	"miR-93-3p"	1000	"20-62"	"6mer"	0	-15.4	-2.181	10.642	0.396	0.252	0.46	0.474	0.4	0.0474651162790698	1.42857142857143	0.647212907555566	0.714846728028541
"NM_017589"	"miR-93-3p"	1000	"65-78"	"other"	0	-18.5	-0.626	-9.126	0.615	0.371	0.401	0.56	0.44	0.00214285714285714	4.64285714285714	0.931765189164188	0.985920898229242
"NM_017589"	"miR-96"	1000	"137-160"	"other"	0	-15.1	-0.495	0.472	0.368	0.428	0.472	0.44	0.68	0.00175	9.78571428571429	0.995690630237812	0.999996787290799
"NM_017589"	"miR-96"	1000	"58-83"	"other"	0	-15.1	-0.602	0.804	0.478	0.266	0.422	0.6	0.36	0.00115384615384615	4.14285714285714	0.884826574012248	0.958378897459384
"NM_017589"	"miR-96"	1000	"9-26"	"other"	0	-16.9	-0.105	-5.253	0.385	0.082	0.314	0.375	0.6	0.0035	0.642857142857143	0.67239762166016	0.756790507587892
"NM_017589"	"miR-96"	1000	"9-30"	"other"	0	-16.9	-0.214	-5.155	0.411	0.082	0.315	0.375	0.64	0.00336363636363636	0.642857142857143	0.696145161373809	0.784062076890008
"NM_017589"	"miR-99a"	1000	"36-63"	"other"	0	-17.2	-1.132	5.016	0.335	0.505	0.472	0.52	0.4	0.0629285714285714	2.57142857142857	0.768702136285941	0.759611927516085
"NM_017589"	"miR-99a"	1000	"36-67"	"other"	0	-18.4	-1.145	7.848	0.301	0.505	0.545	0.52	0.48	0.0550625	2.57142857142857	0.78917732121183	0.798385827210456
"NM_017589"	"miR-99b"	1000	"136-155"	"other"	0	-16	0	-0.0570000000000004	0.408	0.416	0.421	0.44	0.64	0.0021	9.71428571428571	0.995352021381386	0.99999709847257
"NM_017589"	"miR-99b"	1000	"136-161"	"other"	0	-16	0	0.234999999999999	0.405	0.416	0.462	0.44	0.72	0.00161538461538462	9.71428571428571	0.996045761189293	0.999999114064397
"NM_017589"	"miR-99b"	1000	"59-69"	"other"	0	-15.2	-0.413	-0.132	0.324	0.295	0.526	0.64	0.48	0	4.21428571428571	0.901535212220304	0.960105770638225
